,sample_name,tax_id,tax_level,genus_tax_id,name,common_name,category,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,expected_bg_count,p_val,p_adj,Barcode
16956,EARLI_11424_PLaD1_N7_OPS046_S110,343,1,338,Xanthomonas translucens,,bacteria,-0.015919925,-0.172120766,-0.277180491,0.17256789,10,NA,NA,92.78,100.8,46.776,0.934307,2.74817,NA,NA,-0.172120766,0.051770367,3,NA,NA,89.2333,43.6667,307.653,0.114796,0.366171,NA,NA,NA,0.746917171,0.001052911,0.003830303,11424
16957,EARLI_11424_PLaD1_N7_OPS046_S110,401472,1,1716,Corynebacterium ureicelerivorans,,bacteria,-0.022703586,-0.190338975,-0.335819211,0.207081468,12,NA,NA,96.4472,152,74.1473,6.57146,18.9518,NA,NA,-0.190338975,0.086283945,5,NA,NA,96.8696,60.2,207.535,0.260923,0.917516,NA,NA,NA,0,0,0,11424
16958,EARLI_11424_PLaD1_N7_OPS046_S110,33038,1,572511,[Ruminococcus] gnavus,,bacteria,0.299100893,15.55727299,15.55727299,0.103540734,6,NA,NA,98.45,71,34.7172,0.000671378,0.0066123,NA,NA,-0.294836295,0.034513578,2,NA,NA,100,35,307.653,0.631333,2.02424,NA,NA,NA,0,0,0,11424
16962,EARLI_11424_PLaD1_N7_OPS046_S110,29908,1,29907,Sporothrix schenckii,,eukaryota,0.005862214,1.207130267,-0.154407143,0.034513578,2,NA,NA,89.15,106.5,44.9127,0.0739172,0.255193,NA,NA,1.207130267,0.034513578,2,NA,NA,86.207,87,49.9788,0.00480912,0.0246075,NA,NA,NA,0,0,0,11424
16964,EARLI_11424_PLaD1_N7_OPS046_S110,40492,1,5644,Stereum hirsutum,,eukaryota,0.003672544,0.231157149,-0.021414865,0.034513578,2,NA,NA,100,106,60.3279,0.0376933,0.148482,NA,NA,0.231157149,0.069027156,4,NA,NA,71.0525,27,153.619,0.0373473,0.137049,NA,NA,NA,0.069638036,0.000641537,0.002443437,11424
16965,EARLI_11424_PLaD1_N7_OPS046_S110,317577,1,1298,Deinococcus ficus,,bacteria,0.002210699,0.384875893,0.384875893,0.034513578,2,NA,NA,98.6,141,81.4789,0.0113621,0.0601531,NA,NA,-0.257068151,0.034513578,2,NA,NA,97.9,47.5,307.653,0.318669,1.10537,NA,NA,NA,0.085409582,0.001098056,0.003977366,11424
16966,EARLI_11424_PLaD1_N7_OPS046_S110,1744,1,1743,Propionibacterium freudenreichii,,bacteria,-0.010908221,-0.278702619,-0.290428911,0.069027156,4,NA,NA,98.008,174.5,82.9409,0.282617,0.735429,NA,NA,-0.278702619,0.034513578,2,NA,NA,94.915,59,33.7077,2.69002,9.5281,NA,NA,NA,0.060826623,4.54e-06,2.27e-05,11424
16969,EARLI_11424_PLaD1_N7_OPS046_S110,274,1,270,Thermus thermophilus,,bacteria,-0.002352812,-0.065023396,-0.188808315,0.034513578,2,NA,NA,92.95,56,20.8135,0.142801,0.573531,NA,NA,-0.065023396,0.034513578,2,NA,NA,97.59,83,47.9914,0.0448021,0.158228,NA,NA,NA,0,0,0,11424
16971,EARLI_11424_PLaD1_N7_OPS046_S110,79782,1,30079,Cimex lectularius,bed bug,eukaryota,0.001461068,0.20562597,0.20562597,0.034513578,2,NA,NA,97.95,146,83.5174,0.0117514,0.110697,NA,NA,0.010109194,0.017256789,1,NA,NA,100,48,307.653,0.0160737,0.117031,NA,NA,NA,0.024330649,3.44e-05,0.000158473,11424
16972,EARLI_11424_PLaD1_N7_OPS046_S110,34062,1,475,Moraxella osloensis,,bacteria,-0.338474358,-0.037363641,-0.118444549,19.44840123,1127,8,32,98.0588,137.196,72.3953,70.7266,432.93,NA,NA,-0.037363641,14.09879664,817,9,101,91.9522,47.2007,222.168,18.9718,130.421,NA,NA,NA,55.33306225,1.06e-05,5.14e-05,11424
16974,EARLI_11424_PLaD1_N7_OPS046_S110,985,1,978,Cytophaga hutchinsonii,,bacteria,-0.002827521,-0.107468312,-0.107468312,0.103540734,6,NA,NA,93,116.333,55.496,2.29943,20.4329,NA,NA,-0.14736152,0.069027156,4,NA,NA,88.025,47.75,307.653,0.402773,2.26481,NA,NA,NA,0,0,0,11424
16976,EARLI_11424_PLaD1_N7_OPS046_S110,392734,1,392733,Terriglobus roseus,,bacteria,-0.004137356,-0.190172411,-0.190172411,0.034513578,2,NA,NA,90.5,95,40.4815,4.58823,23.9452,NA,NA,-0.21883363,0.051770367,3,NA,NA,94.3373,58.6667,121.878,1.09748,4.77856,NA,NA,NA,0.013927607,6.81e-06,3.36e-05,11424
16981,EARLI_11424_PLaD1_N7_OPS046_S110,544580,1,1654,Actinomyces oris,,bacteria,-0.006879681,-0.199163173,-0.199163173,0.069027156,4,NA,NA,98.2815,155.5,74.5555,2.57209,12.5679,NA,NA,-0.215764744,0.034513578,2,NA,NA,100,77,51.7077,2.66488,12.1909,NA,NA,NA,0.09044412,2.57e-05,0.000120133,11424
16985,EARLI_11424_PLaD1_N7_OPS046_S110,712357,1,32067,Leptotrichia sp. oral taxon 212,,bacteria,-0.004601247,-0.213559649,-0.254192001,0.034513578,2,NA,NA,99.3,146,86.2676,0.375291,1.34063,NA,NA,-0.213559649,0.034513578,2,NA,NA,97.9,48,307.653,0.12847,0.439954,NA,NA,NA,0,0,0,11424
16986,EARLI_11424_PLaD1_N7_OPS046_S110,1680,1,1678,Bifidobacterium adolescentis,,bacteria,-0.004685025,-0.193605482,-0.193605482,0.034513578,2,NA,NA,100,146,87.6383,0.155941,0.62719,NA,NA,-0.317944008,0.034513578,2,NA,NA,100,48,307.653,1.13804,3.47082,NA,NA,NA,0,0,0,11424
16987,EARLI_11424_PLaD1_N7_OPS046_S110,108010,1,106633,Thioalkalivibrio paradoxus,,bacteria,-0.00482756,-0.159345462,-0.257714518,0.034513578,2,NA,NA,84.151,265,64.279,0.226623,0.745435,NA,NA,-0.159345462,0.034513578,2,NA,NA,78.313,83,40.2083,0.079507,0.282364,NA,NA,NA,0,0,0,11424
16989,EARLI_11424_PLaD1_N7_OPS046_S110,160808,1,119977,Acidithiobacillus ferrivorans,,bacteria,-0.005372265,-0.28805929,-0.28805929,0.034513578,2,NA,NA,92.4,125,60.2529,0.700426,2.31172,NA,NA,-0.296313846,0.017256789,1,NA,NA,91.7,48,307.653,0.206548,0.63882,NA,NA,NA,0,0,0,11424
16991,EARLI_11424_PLaD1_N7_OPS046_S110,1351,1,1350,Enterococcus faecalis,,bacteria,-0.005923983,-0.219996099,-0.219996099,0.017256789,1,NA,NA,100,91,50.1024,0.930168,4.14967,NA,NA,-0.253024773,0.069027156,4,NA,NA,96.025,38.5,307.653,4.13344,16.0633,NA,NA,NA,0,0,0,11424
16996,EARLI_11424_PLaD1_N7_OPS046_S110,1335048,1,1097466,Defluviimonas alba,,bacteria,-0.016148066,-0.277688729,-0.309704926,0.138054312,8,NA,NA,93.915,123.875,53.2735,1.59678,4.71005,NA,NA,-0.277688729,0.034513578,2,NA,NA,98.95,48,307.653,0.186346,0.546772,NA,NA,NA,0.602282109,0.001309195,0.004660631,11424
17080,EARLI_11430_PLaD1_I8_OPS046_S121,36814,1,1866885,Mycolicibacterium rhodesiae,,bacteria,-2.588492638,-0.238924815,-0.261583259,0.083670282,5,NA,NA,90.36,99.4,42.6869,0.373086,1.1064,NA,NA,-0.238924815,0.016734056,1,NA,NA,100,38,307.653,0.091065,0.311106,NA,NA,NA,0,0,0,11430
17082,EARLI_11430_PLaD1_I8_OPS046_S121,189622,1,5864,Babesia ovata,,eukaryota,696.3566235,100,100,0.066936226,4,NA,NA,99.15,91.75,49.5935,NA,NA,NA,NA,100,0.050202169,3,NA,NA,97.1333,23,307.653,NA,NA,NA,NA,NA,0.053545566,2.55e-06,1.3e-05,11430
17085,EARLI_11430_PLaD1_I8_OPS046_S121,45796,1,4821,Piromyces sp.,,eukaryota,335.5723821,100,100,0.033468113,2,NA,NA,98.85,91.5,49.0689,NA,NA,NA,NA,100,0.016734056,1,NA,NA,97.1,34,307.653,NA,NA,NA,NA,NA,0,0,0,11430
17089,EARLI_11430_PLaD1_I8_OPS046_S121,687349,1,687331,Torque teno virus 10,,viruses,18.32804761,100,100,0.117138395,7,NA,NA,96.6892,148.714,54.2116,NA,NA,NA,NA,100,0.100404338,6,NA,NA,83.2173,37.8333,159.195,NA,NA,NA,NA,NA,0,0,0,11430
17091,EARLI_11430_PLaD1_I8_OPS046_S121,1859149,1,687332,Torque teno mini virus 18,,viruses,45.19062197,100,100,0.167340564,10,NA,NA,94.2066,133.9,62.1877,NA,NA,NA,NA,100,0.100404338,6,NA,NA,94.4723,39.8333,212.085,NA,NA,NA,NA,NA,0,0,0,11430
17093,EARLI_11430_PLaD1_I8_OPS046_S121,2496867,1,1522056,Flaviflexus sp. H23T48,,bacteria,16.93870046,100,100,0.033468113,2,NA,NA,92.85,128.5,62.6523,NA,NA,NA,NA,100,0.016734056,1,NA,NA,93.5,46,307.653,NA,NA,NA,NA,NA,0,0,0,11430
17096,EARLI_11430_PLaD1_I8_OPS046_S121,93064,1,13687,Sphingomonas koreensis,,bacteria,-0.072678538,-0.213448999,-0.258585071,1.171383947,70,NA,NA,94.2651,123.929,55.6378,4.81989,14.1095,NA,NA,-0.213448999,0.334681128,20,NA,NA,99.39,49.05,256.4,1.02721,3.24447,NA,NA,NA,3.889580046,5.03e-05,0.000226836,11430
17097,EARLI_11430_PLaD1_I8_OPS046_S121,273677,1,33882,Microbacterium oleivorans,,bacteria,0.152163485,5.333726357,5.333726357,0.066936226,4,NA,NA,92.9135,200,77.6392,0.00149407,0.0122695,NA,NA,0.059913465,0.217542733,13,1,7,65.2154,34.8462,141.608,0.170222,0.789818,NA,NA,NA,0,0,0,11430
17100,EARLI_11430_PLaD1_I8_OPS046_S121,1529068,1,265,Paracoccus sp. BM15,,bacteria,2.326083903,100,100,0.033468113,2,NA,NA,97.95,146,83.5174,NA,NA,NA,NA,100,0.033468113,2,NA,NA,96.85,48,307.653,NA,NA,NA,NA,NA,0,0,0,11430
17103,EARLI_11430_PLaD1_I8_OPS046_S121,3708,1,3705,Brassica napus,rape,eukaryota,0.131712954,1.040679532,1.040679532,0.066936226,4,NA,NA,99.825,142,84.5608,0.0127751,0.052044,NA,NA,0.65103482,0.033468113,2,NA,NA,84.55,42.5,307.653,0.00866297,0.0381011,NA,NA,NA,0.024415975,6.53e-08,3.6e-07,11430
17104,EARLI_11430_PLaD1_I8_OPS046_S121,818,1,816,Bacteroides thetaiotaomicron,,bacteria,0.001407245,0.249398906,-0.126231363,0.033468113,2,NA,NA,90.189,265,86.0013,0.524522,3.89011,NA,NA,0.249398906,0.033468113,2,NA,NA,90.698,43,22.2815,0.0118463,0.0866957,NA,NA,NA,0,0,0,11430
17106,EARLI_11430_PLaD1_I8_OPS046_S121,1768,1,1763,Mycobacterium kansasii,,bacteria,-0.002423482,-0.207614055,-0.283938397,0.016734056,1,NA,NA,94.3,53,20.1427,0.265022,0.874443,NA,NA,-0.207614055,0.016734056,1,NA,NA,97.5,40,307.653,0.0614153,0.215213,NA,NA,NA,0,0,0,11430
17107,EARLI_11430_PLaD1_I8_OPS046_S121,69666,1,75,Caulobacter mirabilis,,bacteria,4.448007416,100,100,0.133872451,8,NA,NA,87.7265,105.75,34.2245,NA,NA,NA,NA,100,0.016734056,1,NA,NA,83.8,37,307.653,NA,NA,NA,NA,NA,0,0,0,11430
17109,EARLI_11430_PLaD1_I8_OPS046_S121,706438,1,1654,Actinomyces sp. oral taxon 171,,bacteria,4.189250884,100,100,0.133872451,8,NA,NA,95.05,104.25,53.3437,NA,NA,NA,NA,-0.092642576,0.050202169,3,NA,NA,65.2173,31.3333,102.735,0.0888596,0.417275,NA,NA,NA,0,0,0,11430
17110,EARLI_11430_PLaD1_I8_OPS046_S121,2496028,1,89966,Hymenobacter sp. 17J36-26,,bacteria,2.815858953,100,100,0.066936226,4,NA,NA,90.675,108.75,47.8367,NA,NA,NA,NA,100,0.033468113,2,NA,NA,96.75,46.5,307.653,NA,NA,NA,NA,NA,0.009914973,8.25e-10,4.78e-09,11430
17111,EARLI_11430_PLaD1_I8_OPS046_S121,1356852,1,89966,Hymenobacter sp. APR13,,bacteria,-0.007682335,-0.139371214,-0.322697815,0.066936226,4,NA,NA,91.5,83,33.0273,0.373352,0.949544,NA,NA,-0.139371214,0.033468113,2,NA,NA,80.85,36.5,307.653,0.0551041,0.15524,NA,NA,NA,0,0,0,11430
17112,EARLI_11430_PLaD1_I8_OPS046_S121,169292,1,1716,Corynebacterium aurimucosum,,bacteria,-0.036319074,-0.178622245,-0.220368029,0.167340564,10,NA,NA,94.73,120.8,61.7895,5.34405,23.4912,NA,NA,-0.178622245,0.552223861,33,NA,NA,87.2989,49.8182,202.575,1.22409,3.76138,NA,NA,NA,0.916478157,0.002524985,0.008360481,11430
17114,EARLI_11430_PLaD1_I8_OPS046_S121,74313,1,41275,Brevundimonas subvibrioides,,bacteria,-0.012436044,-0.283453668,-0.297384118,0.100404338,6,NA,NA,91.0943,91.6667,31.2625,0.856783,2.54344,NA,NA,-0.283453668,0.033468113,2,NA,NA,93,43,307.653,0.283362,0.881604,NA,NA,NA,0,0,0,11430
17118,EARLI_11430_PLaD1_I8_OPS046_S121,267128,1,165697,Sphingopyxis granuli,,bacteria,-0.014659101,-0.252809811,-0.281255642,0.150606507,9,NA,NA,88.3998,155.111,51.0372,2.0384,6.71202,NA,NA,-0.252809811,0.016734056,1,NA,NA,89.6,48,307.653,0.239437,0.880911,NA,NA,NA,0,0,0,11430
17130,EARLI_11430_PLaD1_I8_OPS046_S121,1300914,1,423349,Mucilaginibacter sp. PAMC 26640,,bacteria,-0.00694711,-0.289157403,-0.318990851,0.033468113,2,NA,NA,88.9,99,40.4559,0.616896,1.82898,NA,NA,-0.289157403,0.033468113,2,NA,NA,100,45,307.653,0.157475,0.428856,NA,NA,NA,0,0,0,11430
17137,EARLI_11430_PLaD1_I8_OPS046_S121,377615,1,76632,Thermobacillus composti,,bacteria,0.00673638,0.288906795,0.288906795,0.100404338,6,NA,NA,98.1667,121,67.1551,0.0499485,0.174644,NA,NA,-0.232238966,0.033468113,2,NA,NA,100,47,307.653,0.122862,0.384922,NA,NA,NA,0,0,0,11430
17138,EARLI_11430_PLaD1_I8_OPS046_S121,399736,1,46352,Agrococcus jejuensis,,bacteria,-0.001366918,0.275839338,-0.31385951,0.033468113,2,NA,NA,95.2,108.5,54.4921,0.57744,1.73317,NA,NA,0.275839338,0.016734056,1,NA,NA,97.8,46,307.653,0.00656797,0.0368551,NA,NA,NA,0.049563262,0.000255264,0.001040741,11430
17140,EARLI_11430_PLaD1_I8_OPS046_S121,64657,1,105767,Tremella fuciformis,,eukaryota,0.038267697,6.45319319,6.45319319,0.033468113,2,NA,NA,91.75,72.5,27.9521,0.000518431,0.00510595,NA,NA,1.884139952,0.033468113,2,NA,NA,94.25,36,307.653,0.00195493,0.0167255,NA,NA,NA,0,0,0,11430
17144,EARLI_11430_PLaD1_I8_OPS046_S121,495,1,482,Neisseria elongata,,bacteria,-0.004000598,-0.142250669,-0.142250669,0.033468113,2,NA,NA,97.95,146,83.5186,2.41207,16.7212,NA,NA,-0.229091,0.033468113,2,NA,NA,96.85,48,307.653,0.225875,0.839871,NA,NA,NA,0.050491277,0.000268623,0.001091969,11430
17146,EARLI_11430_PLaD1_I8_OPS046_S121,1744,1,1743,Propionibacterium freudenreichii,,bacteria,-0.007602411,-0.278812343,-0.338780341,0.033468113,2,NA,NA,91.1,136.5,64.6744,0.282617,0.735429,NA,NA,-0.278812343,0.033468113,2,NA,NA,91.2,34,307.653,2.69002,9.5281,NA,NA,NA,0.024787434,3.63e-05,0.000166657,11430
17147,EARLI_11430_PLaD1_I8_OPS046_S121,43675,1,32207,Rothia mucilaginosa,,bacteria,-0.007944222,-0.222744487,-0.222744487,0.100404338,6,NA,NA,95.5333,72.1667,33.3997,9.64309,42.8414,NA,NA,-0.224634404,0.066936226,4,NA,NA,98.95,45.25,307.653,0.242849,0.783107,NA,NA,NA,0.369288923,0.000760625,0.002849396,11430
17149,EARLI_11430_PLaD1_I8_OPS046_S121,3562,1,3561,Spinacia oleracea,spinach,eukaryota,0.000820494,0.350199497,0.350199497,0.033468113,2,NA,NA,97.05,119,64.4029,0.00937022,0.0688119,NA,NA,-0.313073504,0.033468113,2,NA,NA,98.55,39,307.653,1.59815,4.99781,NA,NA,NA,0,0,0,11430
17150,EARLI_11430_PLaD1_I8_OPS046_S121,28037,1,1301,Streptococcus mitis,,bacteria,-0.005945336,-0.152682913,-0.15983286,0.133872451,8,NA,NA,97.6708,156.75,82.4994,81.1044,506.595,NA,NA,-0.152682913,0.050202169,3,NA,NA,100,36.6667,307.653,11.2396,73.2852,NA,NA,NA,0.683137739,0.002184641,0.007347011,11430
17154,EARLI_11430_PLaD1_I8_OPS046_S121,40492,1,5644,Stereum hirsutum,,eukaryota,-5.39E-05,-0.028305112,-0.028455888,0.033468113,2,NA,NA,86.4,81,28.1938,0.0376933,0.148482,NA,NA,-0.028305112,0.033468113,2,NA,NA,96.05,38,307.653,0.0373473,0.137049,NA,NA,NA,0.028378169,5.34e-05,0.000239952,11430
17156,EARLI_11430_PLaD1_I8_OPS046_S121,2756,1,2755,Brochothrix thermosphacta,,bacteria,-0.000382153,0.095532384,0.095532384,0.033468113,2,NA,NA,100,132,78.0757,0.0173411,0.168812,NA,NA,-0.141329425,0.033468113,2,NA,NA,100,43,307.653,0.154429,0.855879,NA,NA,NA,0,0,0,11430
17159,EARLI_11430_PLaD1_I8_OPS046_S121,1795630,1,447237,Frondihabitans sp. PAMC 28766,,bacteria,-0.006819756,-0.202951311,-0.20303981,0.133872451,8,NA,NA,89.668,156.25,49.6048,0.797971,3.27078,NA,NA,-0.202951311,0.033468113,2,NA,NA,94.8,48,307.653,0.111139,0.382707,NA,NA,NA,0.146427035,4.36e-07,2.32e-06,11430
17162,EARLI_11430_PLaD1_I8_OPS046_S121,294699,1,150247,Anoxybacillus amylolyticus,,bacteria,-0.000870835,0.000498252,-0.111321992,0.033468113,2,NA,NA,91.9,74,30.2924,0.157404,1.11331,NA,NA,0.000498252,0.033468113,2,NA,NA,97,33,307.653,0.033371,0.194907,NA,NA,NA,0.050491277,0.000268623,0.001091969,11430
17167,EARLI_11430_PLaD1_I8_OPS046_S121,2051,1,2050,Mobiluncus curtisii,,bacteria,-0.001656192,-0.142879134,-0.166944839,0.033468113,2,NA,NA,91.65,130.5,61.9575,0.136326,0.616119,NA,NA,-0.142879134,0.033468113,2,NA,NA,100,48,307.653,0.143187,0.767914,NA,NA,NA,0.005675634,4.82e-07,2.56e-06,11430
17169,EARLI_11430_PLaD1_I8_OPS046_S121,37329,1,1817,Nocardia farcinica,,bacteria,-0.008224464,-0.212088324,-0.350457446,0.033468113,2,NA,NA,100,142.5,85.2529,0.578857,1.55622,NA,NA,-0.212088324,0.066936226,4,NA,NA,99.225,39.5,307.653,0.220036,0.721868,NA,NA,NA,0.104415676,0.001837863,0.006317383,11430
17170,EARLI_11430_PLaD1_I8_OPS046_S121,466153,1,466152,Singulisphaera acidiphila,,bacteria,-0.003453805,-0.316149472,-0.350346479,0.016734056,1,NA,NA,91.9,86,37.0915,0.331856,0.899458,NA,NA,-0.316149472,0.016734056,1,NA,NA,93.8,48,307.653,0.113656,0.30657,NA,NA,NA,0.033660852,0.001576341,0.005510427,11430
17174,EARLI_11430_PLaD1_I8_OPS046_S121,1290,1,1279,Staphylococcus hominis,,bacteria,-0.043506012,-0.135487882,-0.177236888,0.585691973,35,NA,NA,99.7771,97.8571,54.4993,2.02848,8.14045,NA,NA,-0.135487882,0.234276789,14,NA,NA,99.7,43,307.653,2.81589,19.0542,NA,NA,NA,0,0,0,11430
17175,EARLI_11430_PLaD1_I8_OPS046_S121,445710,1,231454,Dyella thiooxydans,,bacteria,-0.007305824,-0.157876523,-0.27878079,0.066936226,4,NA,NA,89.1295,108.5,37.2151,2.12307,7.37545,NA,NA,-0.157876523,0.033468113,2,NA,NA,92.1,38,307.653,0.114281,0.511874,NA,NA,NA,0.100974883,4.1e-05,0.000187286,11430
17176,EARLI_11430_PLaD1_I8_OPS046_S121,392734,1,392733,Terriglobus roseus,,bacteria,-0.003151358,-0.190216072,-0.190216072,0.033468113,2,NA,NA,95.15,145,77.3445,4.58823,23.9452,NA,NA,-0.222663708,0.033468113,2,NA,NA,100,48,307.653,1.09748,4.77856,NA,NA,NA,0.005675634,4.82e-07,2.56e-06,11430
17177,EARLI_11430_PLaD1_I8_OPS046_S121,482564,1,1158,Oscillatoria nigro-viridis,,bacteria,-0.003270262,-0.213397078,-0.213397078,0.033468113,2,NA,NA,95.1,143,75.9833,0.582558,2.57309,NA,NA,-0.319242307,0.016734056,1,NA,NA,93,43,307.653,0.103182,0.270791,NA,NA,NA,0.011351268,3.74e-06,1.88e-05,11430
17182,EARLI_11430_PLaD1_I8_OPS046_S121,1387353,1,1763521,Paludisphaera borealis,,bacteria,-0.006064288,-0.210801242,-0.228910775,0.083670282,5,NA,NA,92.44,68.8,27.0602,0.262201,0.779914,NA,NA,-0.210801242,0.033468113,2,NA,NA,82.85,46,307.653,0.105618,0.342265,NA,NA,NA,0.004957487,2.56e-13,1.55e-12,11430
17193,EARLI_11437_PLaD1_G9_OPS046_S135,10368,1,40272,Human betaherpesvirus 6,,viruses,761.9683899,100,100,0.038098419,2,NA,NA,100,103,58.284,NA,NA,NA,NA,100,0.038098419,2,NA,NA,94.1,34,307.653,NA,NA,NA,NA,NA,0,0,0,11437
17195,EARLI_11437_PLaD1_G9_OPS046_S135,1758194,1,222,Achromobacter sp. AONIH1,,bacteria,5.853468972,100,100,0.114295258,6,NA,NA,98.3093,149,77.1056,NA,NA,NA,NA,100,0.076196839,4,NA,NA,98.45,61.5,177.434,NA,NA,NA,NA,NA,0,0,0,11437
17199,EARLI_11437_PLaD1_G9_OPS046_S135,152682,1,13687,Sphingomonas melonis,,bacteria,-0.007129304,-0.306520311,-0.320925608,0.095246049,5,NA,NA,94.956,179.6,88.7871,16.8785,52.2964,NA,NA,-0.306520311,0.01904921,1,NA,NA,97.9,48,307.653,4.04832,13.1452,NA,NA,NA,0,0,0,11437
17203,EARLI_11437_PLaD1_G9_OPS046_S135,71999,1,57493,Kocuria palustris,,bacteria,-0.006050026,-0.16503774,-0.196958762,0.076196839,4,NA,NA,100,110,63.0806,5.96875,29.9177,NA,NA,-0.16503774,0.038098419,2,NA,NA,100,47.5,307.653,0.835876,4.83391,NA,NA,NA,0.184876702,0.000451828,0.001768087,11437
17204,EARLI_11437_PLaD1_G9_OPS046_S135,1121358,1,1716,Corynebacterium doosanense,,bacteria,0.006845995,0.556305786,-0.175449271,0.228590517,12,NA,NA,97.9475,98.3333,47.9965,0.41906,1.08561,NA,NA,0.556305786,0.114295258,6,NA,NA,98.1667,50.6667,220.801,0.0351819,0.142212,NA,NA,NA,0,0,0,11437
17207,EARLI_11437_PLaD1_G9_OPS046_S135,363952,1,283,Comamonas thiooxydans,,bacteria,0.722955095,100,100,0.038098419,2,NA,NA,100,238,121.061,NA,NA,NA,NA,-0.325036931,0.038098419,2,NA,NA,100,79,54.0942,1.35677,4.05699,NA,NA,NA,0,0,0,11437
17213,EARLI_11437_PLaD1_G9_OPS046_S135,28141,1,413496,Cronobacter sakazakii,,bacteria,-0.001123585,-0.021859234,-0.021859234,0.076196839,4,NA,NA,98.85,73.5,37.5399,0.0861034,0.453198,NA,NA,-0.094085957,0.038098419,2,NA,NA,100,33,307.653,0.0587119,0.219092,NA,NA,NA,0.039044164,5.98e-07,3.16e-06,11437
17214,EARLI_11437_PLaD1_G9_OPS046_S135,1580,1,1578,Lactobacillus brevis,,bacteria,-0.00195896,-0.03694139,-0.108743346,0.038098419,2,NA,NA,98.95,146,85.5768,0.0961056,0.533432,NA,NA,-0.03694139,0.038098419,2,NA,NA,98.95,48,307.653,0.0481235,0.271378,NA,NA,NA,0,0,0,11437
17215,EARLI_11437_PLaD1_G9_OPS046_S135,5599,1,5598,Alternaria alternata,,eukaryota,-0.002651236,-0.19885012,-0.19885012,0.038098419,2,NA,NA,100,132,78.0806,10.1128,50.6648,NA,NA,-0.235619953,0.01904921,1,NA,NA,100,48,307.653,6.41844,27.1598,NA,NA,NA,0.02886231,5.6e-05,0.00025103,11437
17221,EARLI_11437_PLaD1_G9_OPS046_S135,615,1,613,Serratia marcescens,,bacteria,-0.005773383,-0.15386811,-0.326757173,0.038098419,2,NA,NA,100,146,87.6383,0.835912,2.44161,NA,NA,-0.15386811,0.01904921,1,NA,NA,100,31,307.653,2.94102,18.9901,NA,NA,NA,0.086547158,0.001136444,0.004102474,11437
17224,EARLI_11437_PLaD1_G9_OPS046_S135,562,1,561,Escherichia coli,,bacteria,-0.077604612,-0.113198004,-0.113198004,1.809674926,95,1,46,99.8779,193.347,99.766,5.50036,32.6038,NA,NA,-0.186524385,1.409641521,74,2,56,92.0145,79.3649,122.513,7.8056,34.2902,NA,NA,NA,7.227565339,0.000446787,0.001750249,11437
17227,EARLI_11445_PLaD1_O7_OPS046_S111,37296,1,10379,Human gammaherpesvirus 8,,viruses,936.7338395,100,100,0.046836692,2,NA,NA,100,118,68.5229,NA,NA,NA,NA,100,0.046836692,2,NA,NA,100,38,307.653,NA,NA,NA,NA,NA,0,0,0,11445
17234,EARLI_11445_PLaD1_O7_OPS046_S111,2489212,1,33882,Microbacterium sp. RG1,,bacteria,6.283189006,100,100,0.093673384,4,NA,NA,94.325,142.25,74.0965,NA,NA,NA,NA,100,0.070255038,3,NA,NA,97.2333,48,307.653,NA,NA,NA,NA,NA,0,0,0,11445
17235,EARLI_11445_PLaD1_O7_OPS046_S111,864828,1,149698,Massilia umbonata,,bacteria,5.49623379,100,100,0.140510076,6,NA,NA,90.6833,102.833,44.7484,NA,NA,NA,NA,100,0.046836692,2,NA,NA,95.85,48,307.653,NA,NA,NA,NA,NA,0,0,0,11445
17237,EARLI_11445_PLaD1_O7_OPS046_S111,41276,1,41275,Brevundimonas vesicularis,,bacteria,-0.008625979,-0.256555712,-0.314038295,0.046836692,2,NA,NA,96,125,66.4318,6.64095,20.9978,NA,NA,-0.256555712,0.046836692,2,NA,NA,97.6,42,307.653,0.460248,1.61139,NA,NA,NA,0.071531678,0.000688997,0.002606939,11445
17238,EARLI_11445_PLaD1_O7_OPS046_S111,721785,1,12916,Acidovorax ebreus,,bacteria,-0.01297646,0.23713079,-0.254631662,0.23418346,10,NA,NA,98.68,66,32.1529,1.87696,6.45158,NA,NA,0.23713079,0.093673384,4,NA,NA,100,33.5,307.653,0.0505189,0.181986,NA,NA,NA,0,0,0,11445
17239,EARLI_11445_PLaD1_O7_OPS046_S111,2496028,1,89966,Hymenobacter sp. 17J36-26,,bacteria,2.645788867,100,100,0.046836692,2,NA,NA,93.85,138.5,70.8465,NA,NA,NA,NA,100,0.023418346,1,NA,NA,100,48,307.653,NA,NA,NA,NA,NA,0.00325144,9.18e-08,5.03e-07,11445
17240,EARLI_11445_PLaD1_O7_OPS046_S111,2584094,1,1434046,Sphingorhabdus sp. SMR4y,,bacteria,2.616525089,100,100,0.046836692,2,NA,NA,91.5,141,67.7586,NA,NA,NA,NA,100,0.046836692,2,NA,NA,91.7,48,307.653,NA,NA,NA,NA,NA,0.001736351,1.41e-08,7.94e-08,11445
